report_date,lead_id,name,zip,orders
1/6/2021,ORRNO5N1,I love Schnitzel,1160,447
1/6/2021,ORRR1ON1,Pizza Burg,6900,303
1/6/2021,ORRR7P01,Mille Stelle,1050,2631
1/6/2021,NPRQP05,König Pizza und Kebap,6900,119
1/6/2021,3P507R,Pizzeria Via Sapore,3150,443
1/6/2021,3PPRNP1,Pizzeria Piccino,2514,184
1/6/2021,3QQ371,My Kebap Pizza,1230,324
1/6/2021,0Q35N0N1,Thali Platz,8010,368
1/6/2021,3370RN,Ristorante Don Giovanni,1040,0
1/6/2021,3OO571,Santa Maria,9020,138
1/6/2021,3OO703,Ella's Mediterranes Soulfood,1010,44
1/6/2021,ONNQ0QN1,Alpiso - Türkische Spezialitäten und Burger,1100,0
1/6/2021,ONQ71NN1,Orient Palace Orientalische Küche,8700,443
1/6/2021,51N5P0N,Schnitzelpalast,3133,130
1/6/2021,5N3P15N,Pizza Joy,5020,1081
1/6/2021,5NR1R73,Wilder Mann,1180,345
1/6/2021,5O03Q73,Sarajevo,1040,103
1/6/2021,5R07513,Los Cabos,4050,422
1/6/2021,N00P307,Pizza Angolo No. 22,1090,86
1/6/2021,N00Q005,Dauphine Pizza,4030,737
1/6/2021,O5R557R1,Budapest Bägel Vienna,1020,44
1/6/2021,O71O1ON1,Habibi & Hawara,1010,0
1/6/2021,O7NQ7101,Asia Restaurant Yoi,1200,0
1/6/2021,N17RP3Q,Gui Lin Running Sushi & Tokyo,9020,270
1/6/2021,OPR1N5N1,Damas Sweets & Coffee,1060,0
1/6/2021,R15P531,Pizzeria Bari,4840,865
1/6/2021,N7P017O,Istanbul Kebab Hermagor,9620,151
1/6/2021,N7RPNQ5,Max & Benito Mariahilfer Strasse,1070,151
1/6/2021,NNP51O7,Die Bausatz Lokale,8010,115
1/6/2021,PR50NN,Al Pacino Leopoldstadt,1020,432
1/6/2021,Q11P005,Vino e Mare,1140,141
1/6/2021,Q1NP733,The Burger Bar,1090,735
1/6/2021,NRR335Q,my Indigo Innsbruck Museumstraße,6020,0
1/6/2021,O00P5RN1,Hollywood Pizza Service,1090,259
1/6/2021,O0337Q5,Don Juan,4710,141
1/6/2021,OR35PN7,McDonald's®,2700,596
1/6/2021,ORN7NN7,Pizzeria Napoli Gleisdorf,8200,930
1/6/2021,ORNO5PN1,Restaurant Bombay,6300,298
1/6/2021,0OPR3P11,Pho-Hanoi Linz,4040,1620
1/6/2021,O1QPQ0R,Akakiko,1130,1470
1/6/2021,N5RP107,Sen Vietnam,1210,224
1/6/2021,N5RR57Q,Orange - Pizzeria & Kebap House,8401,776
1/6/2021,N1ORR7O,Pronti's Würstel & Burger,7000,22
1/6/2021,3555711,Pizza Welt,1200,130
1/6/2021,03O3N0N1,Mediterranean Wind Bistro,3430,382
1/6/2021,O333QPN1,Pizzeria Sankt Markus,2700,145
1/6/2021,O3N01101,stadtliebe,4020,46
1/6/2021,O3Q51N01,Viva Pizzeria,8435,389
1/6/2021,07R5P0N1,Aydin Bäckerei,6020,0
1/6/2021,00O1Q131,FoodExpress Vienna,1050,335
1/6/2021,00P55R11,Asia Imbiss Landstraße,4020,160
1/6/2021,O0OPRPR1,Pizzaria Azzurro,8010,378
1/6/2021,O11Q73N1,Krone,4860,842
1/6/2021,QO1Q53O,Way to India,5020,346
1/6/2021,QO1QR33,Pronto Ristorante,6112,162
1/6/2021,QPQ0O3O,Pizzeria Brra,9500,692
1/6/2021,QQ33773,SARANG,4020,848
1/6/2021,P151RQ,Gasthaus Backhendlstation,4470,138
1/6/2021,PN11P5,Caprese Pizzeria,1110,195
1/6/2021,QNQROOO,Jasmin al Sham 2,1100,141
1/6/2021,NPN5OO7,Gaisbergstubn,8020,286
1/6/2021,3QQ3RN,China Restaurant Sun,1130,378
1/6/2021,30N17N,Rembetiko Grieche,1090,526
1/6/2021,0PNQ1Q11,Restaurant Otto Weingartshofer,1150,0
1/6/2021,0QO0QQ11,Asia Nudeln,1110,0
1/6/2021,0QO13P11,Palas Pizza & Pasta,6235,162
1/6/2021,3NQ0RN,Nagoya Sushi,1040,172
1/6/2021,ONO75101,Restaurant Credo,1120,0
1/6/2021,5353PN3,Nori Buffet-Wok-Teppanyaki,1220,476
1/6/2021,53N3NR3,Hühnerparadies,1030,130
1/6/2021,OOQ17501,Bahn Kebap Pizza,2514,368
1/6/2021,OP555QN1,Alaturka,1030,562
1/6/2021,OPN7QN5N,El Profesor Ristorante Pizzeria,5020,768
1/6/2021,N0P01,Schnipi Schnitzel,1050,868
1/6/2021,N10000R,Pizza & Kebaphaus Bad Vöslau,2540,145
1/6/2021,N1NR0NN,Sakana Sushi Bar,1030,118
1/6/2021,OQ0O71N1,Vietnam Restaurant Pho Cho Lon,1010,303
1/6/2021,OQN7PN7,McDonald's®,9020,303
1/6/2021,N7NNQN7,Talas Kebap,2504,250
1/6/2021,N7P0RPR,Green Express Hauptbahnhof,1100,22
1/6/2021,N7P75Q7,Liefer-Helden,1170,0
1/6/2021,PP0P1N,Tutti Pronti,1200,263
1/6/2021,O03RN501,Best Pizza & Kebap,2552,66
1/6/2021,0N7P7131,Xonu,4020,276
1/6/2021,0NQOPP5N,Mr. Bin im Glockenspielcafe,8010,0
1/6/2021,0O3NPO11,Pizza Chef,1100,408
1/6/2021,O1P0N131,Sushi & Co,8010,825
1/6/2021,03NNR75N,Asiatische Restaurant Bambus,6714,645
1/6/2021,05N11,City Pizza,1220,0
1/6/2021,O3N0N1N1,Pizzaservice Every Day,3100,263
1/6/2021,O3Q057N1,Pizzeria Roberts,8820,145
1/6/2021,O3Q3R0N1,Best Food Grill 5,8010,118
1/6/2021,N1O51O7,Pizzeria Bell Amore,7000,526
1/6/2021,N1RN07R,Union Imbiss,4020,0
1/6/2021,N33RQQP,La Diva,2700,158
1/6/2021,NNRO55R,Genusseck'al,4800,224
1/6/2021,00N77P11,Pizzeria Rialto,3500,105
1/6/2021,015N1,Dolce Vita,1020,1616
1/6/2021,QQP007O,Döner & Schnitzel Paradies,2326,22
1/6/2021,QR5310O,Burgerista,1220,172
1/6/2021,P10PRQ,Deli Pizza,2325,145
1/6/2021,P33ORQ,Wiener & Co,8052,408
1/6/2021,NQRNRQ7,Pizzeria & Eissalon San Remo,2232,605
1/6/2021,NR57P3O,ra'mien go,1030,115
1/6/2021,0ROR7511,Pizzeria Bellissima,1150,842
1/6/2021,3300O71,Pizzaservice di Mare,2103,289
1/6/2021,335PR1,China Restaurant Gedeihen,1100,1171
1/6/2021,3P1503,Gumpendorfer Stubn,1060,737
1/6/2021,3Q57PO,China Garten Bambus,4600,1618
1/6/2021,3533O,Pizza Mann,1150,921
1/6/2021,357PP,China Restaurant Schönes China,1220,316
1/6/2021,3753Q1,Pizza City,3430,145
1/6/2021,ONPP7011,Cafe Restaurant Denito,1220,1467
1/6/2021,57QNNR3,Zotto Restaurant,1020,0
1/6/2021,O5QQR011,Bánh Mì,1040,22
1/6/2021,O75RRQN1,Gürbey Kebab & Pizza,1100,22
1/6/2021,OO3Q1P01,Yong Streetfood,1040,0
1/6/2021,OON30101,Pizzeria Don Dino,6020,671
1/6/2021,OOROPPN1,Kebab Bro's,1110,908
1/6/2021,OP01N77,Ristorante Pizzeria Baroni,2620,171
1/6/2021,OPO77101,mozart&meisl,1190,44
1/6/2021,O3RO0ON1,Royal,3281,921
1/6/2021,O517Q7R1,Alexis Sorbas,1170,500
1/6/2021,O7R133N1,SOTH.kitchen,1060,0
1/6/2021,N0513P7,Restaurant Guru - Indische Spezialitäten,5020,566
1/6/2021,N0P573O,Wok Sushi Restaurant Krone,2130,697
1/6/2021,N13PQ37,Karma Ramen,1050,316
1/6/2021,N13Q3RO,NORDSEE,1010,0
1/6/2021,OQ0105N1,The Keep,5020,0
1/6/2021,N7R35RO,Pizza-Service Pronti,7000,382
1/6/2021,N7RP315,Simply Raw,1010,0
1/6/2021,NN3OR37,The Hungry Heart - Graz,8020,789
1/6/2021,O00P1301,Bio Essen,1220,645
1/6/2021,O01R3ON1,Hauptplatz Treff,8753,250
1/6/2021,OR001001,Jano Restaurant,1160,103
1/6/2021,OR5NNNN1,Chin Chin Asia Specials,8020,1763
1/6/2021,N57Q7OR,Deli Linz & PommesLaden,4020,1118
1/6/2021,0NR1NQ11,Rosamunde Kebap,8010,66
1/6/2021,0O175511,Little Dancer,4020,22
1/6/2021,0OP57R11,Pizzeria Kulturkeller,8111,803
1/6/2021,0P7P50N1,Venezia Pizzeria Ristorante,1110,382
1/6/2021,O1RQ377,Gasthaus Schutzhaus Gaswerk,1110,658
1/6/2021,01R7PQ11,St. Veit Kebap Pizza,2560,92
1/6/2021,O3353Q01,Pizzeria Cafeteria Hawler,1020,158
1/6/2021,O3P7QO5N,"Vinci Pizzeria, Eiscafe und Eiswagen",6284,224
1/6/2021,N1P017O,McDonald's®,1060,303
1/6/2021,N3N7037,Fengs Wok Haus,1100,22
1/6/2021,N3Q7R3O,Pizzeria Stefan,1100,0
1/6/2021,07N55R11,Istanbul 1,9020,44
1/6/2021,0N153511,Das Monaco's - Das Genussrestaurant Pizzeria,6020,171
1/6/2021,NO7Q0Q7,Ilzer Krone Restaurant - Pizzeria,8262,118
1/6/2021,NOO1O7Q,Pizzeria Bella,3200,22
1/6/2021,01OR5311,Solemio Pizzeria,2483,447
1/6/2021,O07301R,Asiagourmet,1100,22
1/6/2021,ORPP377,Ramasuri  ,1020,368
1/6/2021,Q5R7PPO,Ala Turka Grill,5020,368
1/6/2021,NQP51O7,Zeppelin,8010,276
1/6/2021,NR53OPO,China-Restaurant LiLi,5020,145
1/6/2021,3OPNQ1,Pizzeria Casa Roma,4400,303
1/6/2021,3P5PR1,Pizzeria Primavera,1120,316
1/6/2021,3R3P501,Burkia,6020,1263
1/6/2021,50PQNR3,Casa Mia,1140,987
1/6/2021,0R5QPP11,KOKOS,1020,0
1/6/2021,0RRPOR11,Aprico Beachbar & Restaurant,3133,44
1/6/2021,33137O,Yildiz Villa,1130,22
1/6/2021,3757OR1,Kebapmann Melissenweg,4020,474
1/6/2021,3O7R151,China Restaurant Asia,9020,171
1/6/2021,OO1Q73N1,Gasthaus Harmonie,6842,224
1/6/2021,O7305701,Baron Pizza Kebap Haus,4470,434
1/6/2021,OO75N101,Zipfer Bierhaus,5020,0
1/6/2021,OOOO0NN1,Chen's Ramen Krugerstraße,1010,250
1/6/2021,OP150NN1,Le Viet@8 Authentic Vietnamese Cuisine,1080,250
1/6/2021,OPON05N1,Kulinario,4020,263
1/6/2021,O7Q53501,Sa's Thai Küche,5020,789
1/6/2021,OPR57QN1,Gasthaus am Bahnhof,2424,238
1/6/2021,OQ13Q0N1,Café Merkur,1080,0
1/6/2021,N7N3PP7,Gustobox Menüs,1030,344
1/6/2021,NN5ONPR,Emser Best Kebap,6845,173
1/6/2021,Q0571QO,Best Food Grill,8020,66
1/6/2021,Q0NN05O,City Grill,1210,216
1/6/2021,NR7RQN5,Schnitzelhaus Neusiedl,7100,434
1/6/2021,OR135QN1,Asia Restaurant,3003,44
1/6/2021,N5O1PPR,My Dürüm,6410,476
1/6/2021,N5Q7707,Kaisermühlenkebap,1220,432
1/6/2021,O31QRO01,Cool & Sweet,1200,0
1/6/2021,03P0P55N,Sunset Fam. Widowitz OG,2100,286
1/6/2021,050O3711,Waldgasthaus Bockerl,2340,229
1/6/2021,05355Q5N,Rufi's Bar Restaurant,6020,86
1/6/2021,05O0N511,Hot fresh Kultur,1060,22
1/6/2021,O33QQQ5,Pizzeria La Pronto,1210,1005
1/6/2021,O35PP111,Cafe Go West,1070,92
1/6/2021,O3P3O1N1,La Traviata,1100,103
1/6/2021,05OOR75N,Top's Kitchen,4020,252
1/6/2021,073N7P11,Ristorante Roma,1180,400
1/6/2021,073PR311,Crazy Burger,4664,126
1/6/2021,07571Q11,Loana CakeAway Graz,8010,141
1/6/2021,07Q7OP5N,La Margherita,1230,1373
1/6/2021,0N5Q775N,Gong Pizza & Asiatisch,8472,722
1/6/2021,NNRO3RO,Cafe Restaurant Tennishalle,9800,22
1/6/2021,NP1QQPQ,Pizza Uno,4600,1289
1/6/2021,005ONP5N,Burgerista,1150,292
1/6/2021,QOR7O3O,May's Grill,6020,108
1/6/2021,QQ77ON3,La Perla,8055,149
1/6/2021,QR17Q33,Pizzeria BELLA ITALIA,8720,184
1/6/2021,QRN57OO,Yummy,2620,768
1/6/2021,ORQ5N131,Horosh,8010,0
1/6/2021,ORR75011,New Namastey,4020,241
1/6/2021,Q5RRPOO,dean & david,8010,1658
1/6/2021,NQQ5N7O,Pizzeria Pisa,6020,561
1/6/2021,3OQ77R1,Pizza-Plus,9500,378
1/6/2021,3RON10N,Lee kocht,1030,281
1/6/2021,0Q73O75N,Score Eggenberg,8020,270
1/6/2021,0QOOQQ5N,Berliner Babo,1120,802
1/6/2021,0QOQ70N1,Amando,4030,119
1/6/2021,0RN1NQ11,Schnitzel Box,1020,22
1/6/2021,1RO01,Shanghai-City,1110,553
1/6/2021,ONQ50O5N,Dhaka - Indisches Bistro,1160,0
1/6/2021,OO33RR01,Kebaplounge Istanbul,4400,541
1/6/2021,515OPR3,Happy Burger,8020,264
1/6/2021,53Q75PN,Picco Bella,1170,324
1/6/2021,555Q17N,Schnitzel & Burger City Point,6020,162
1/6/2021,5N701R3,Dong Nai Vietnam,1010,162
1/6/2021,5PR17PN,Simay Pizza Kebap Salat,6020,0
1/6/2021,5QPN3R3,Fratello,5700,382
1/6/2021,5QPR0RN,Pizzeria Ristorante Venezia Wien,1040,92
1/6/2021,N0PP3P7,Getränke Express,1020,44
1/6/2021,N15QNQ7,Goldene Schnitzel,1150,289
1/6/2021,N1N55PR,Hollywood Pizza & Burger,2345,342
1/6/2021,OQ0707R1,Strohdachl Pizzeria,8324,368
1/6/2021,OQ1NPN7,McDonald's®,5020,210
1/6/2021,OQ5N05N1,Zur Böhmischen Kuchl,1080,22
1/6/2021,OQN0035N,PEP Deli vom Land,8020,210
1/6/2021,OQO053N1,Restaurant LuQQa,4300,553
1/6/2021,R1531O1,Mama Mia,1060,22
1/6/2021,N777R3O,Santa Catharina,8010,0
1/6/2021,PQ00N11,Zum fidelen Affen,5020,22
1/6/2021,Q0ROQO3,Asia Restaurant FU,4600,263
1/6/2021,Q355OOO,One Minute Kebab,6060,1421
1/6/2021,NRNN0QO,Cafe Restaurant Adrienn,2821,671
1/6/2021,NRRR0N5,Forno di Pietra,1170,22
1/6/2021,03505R11,my Indigo Salzburg Mooncity,5020,0
1/6/2021,ORNQ155N,Fu Xin,8740,115
1/6/2021,O3105701,Brandauers Im Gerngross,1070,0
1/6/2021,O3QPR501,Arizona Burger,1150,871
1/6/2021,O3R005N1,Day To Day Pizzeria,1100,22
1/6/2021,N1P7R3Q,Curry'n' spice,7551,171
1/6/2021,07N15711,Valentinus Pizza Kebap Haus,3300,474
1/6/2021,07PP0P11,Al Pomodoro- Ristorante Pizzeria,8010,355
1/6/2021,NO7R707,Haru Sushi Bar 8020,8020,645
1/6/2021,NOO030Q,NORDSEE,1180,22
1/6/2021,NORPQ07,Augustiner Keller - Goldener Engl,6060,447
1/6/2021,NP73Q3O,PrincS,9020,0
1/6/2021,00P7QO11,Retro,1020,0
1/6/2021,ORR57QR,The Golden Harp,1080,0
1/6/2021,P5PNRQ,China Restaurant Zum Goldenen Fisch,1100,250
1/6/2021,Q55701O,Dunkin' Donuts,1150,22
1/6/2021,Q70533O,Lemon Leaf,1050,22
1/6/2021,Q71007O,Hellas Gyros,2700,0
1/6/2021,0PNP7711,Bar28,8010,0
1/6/2021,0PR75Q5N,The King,3251,103
1/6/2021,0R7NRO11,Claberia Bistro,5020,816
1/6/2021,30501,Ristorante Elianto,1030,286
1/6/2021,31PNQ1,Pizza Uno Zustellservice,2231,44
1/6/2021,33111,Gourmet Express,8020,750
1/6/2021,3O33N,Pizzeria Venezia,6130,460
1/6/2021,ONOR53N1,LaRoche Restaurant,1050,0
1/6/2021,ONP3PRN1,ACASA,6020,0
1/6/2021,ONQQ7QQ,San Marino,1120,1250
1/6/2021,53OOPRN,NATRAJa 1070,1070,22
1/6/2021,5N51O13,Don Camillo Bregenz,6900,763
1/6/2021,5NO353N,Pizzeria Mozzarella,3100,66
1/6/2021,5QP7PO3,Pizzeria Haag,3350,44
1/6/2021,O5QN1P01,Venezia Pizza Burger,4020,0
1/6/2021,O701PPN1,Dönnermann,6020,22
1/6/2021,OO73N031,Hayat,4030,22
1/6/2021,03R3PO11,Pizzeria Amalfi,8410,86
1/6/2021,050NQ711,Chinarestaurant Asia,9431,443
1/6/2021,OQ30R0N1,Konya Sofrasi,1220,227
1/6/2021,OQ5Q1001,Grillzone,6060,22
1/6/2021,N7NQN,Zen,2340,1184
1/6/2021,Q15510O,Indisches Restaurant Taj Mahal,5020,435
1/6/2021,Q17N5PO,Wolf's Würstelstand + Burgerbar,2000,151
1/6/2021,Q17R37O,L&M,9400,0
1/6/2021,O0333NR,Dunkin' Donuts,8010,0
1/6/2021,N5337RO,Cantinetta La Norma,1010,0
1/6/2021,N70O00Q,Dunkin' Donuts,1220,149
1/6/2021,N73NQ77,Neseli Imbiss,6850,526
1/6/2021,O15ON101,INDIAN PALACE RESTAURANT,5020,0
1/6/2021,O1PPRQ5,Mosaik Pizza-Kebap,2620,205
1/6/2021,O311PN7,McDonald's®,6020,259
1/6/2021,OQQPR1N1,Best of Kebab,9020,0
1/6/2021,OQR711N1,Jack's Burger,9020,573
1/6/2021,OR73N77,Namastey India,4030,596
1/6/2021,05Q0RR11,Fikos,4522,66
1/6/2021,0NQO1711,Raiman,1160,342
1/6/2021,0P15PO11,Taiwan Restaurant,8700,250
1/6/2021,O31RQ5N1,Mile's Diner,8041,0
1/6/2021,O3730N11,Ulag,1100,0
1/6/2021,O37P1PN1,Sternberg,1220,2076
1/6/2021,N37OO5N,Pizzeria Ristorante Camillo - Saad Pizzeria,2130,224
1/6/2021,N3Q51O7,Continuum,8010,0
1/6/2021,01705R11,dean & david,1020,92
1/6/2021,O07R5101,Anatolia,6020,66
1/6/2021,O10RN7R1,Mostviertler Pizzeria,3362,357
1/6/2021,QPR01,La Pizza,8020,130
1/6/2021,ORQ30RR,Due Amici,8020,252
1/6/2021,P0Q1PN1,Giovanni's Ristorante,6700,422
1/6/2021,P507,Pizzeria da Corrado,1140,2028
1/6/2021,P553R11,Pizzeria Trattoria Toscana,6700,281
1/6/2021,Q3R000O,Burger Bros,1100,368
1/6/2021,Q5Q5N53,Anna's Schnitzel Stube,1080,119
1/6/2021,Q77733O,Wienerwald,1100,162
1/6/2021,NQ1N30Q,NORDSEE,5020,0
1/6/2021,NQOPQ3Q,Unis Kebap,8010,0
1/6/2021,0RR07131,Pizzeria Italiano,1140,172
1/6/2021,3PP33,Prendi Pizza Viaduktbögen,6020,275
1/6/2021,3777P,Tomato Pizzeria,1100,86
1/6/2021,3N17371,Pizzeria Medici,3100,130
1/6/2021,ONR1OP01,Burger Brothers,1200,1243
1/6/2021,5Q03NR3,Okra Izakaya,1020,108
1/6/2021,7NQ5N,Futtertopf,1160,516
1/6/2021,O7733501,Ludwig,5020,229
1/6/2021,OOPR1RR,Pizza Ollers,2252,97
1/6/2021,OPP7QO5N,Königsstube,6166,0
1/6/2021,O5031131,Pizzeria Speedy,1110,22
1/6/2021,O5NQ5PN1,Herberts Stubn,8073,22
1/6/2021,N0O3OO7,SternBar,8010,103
1/6/2021,N1700O7,Schnitzel Favorit,1100,224
1/6/2021,NN1RNPQ,Restaurant Zum Nepomuk,1100,526
1/6/2021,NN5Q3RO,NORDSEE,1030,1158
1/6/2021,Q337ON3,Ararat,3133,329
1/6/2021,NRN333Q,Pizzeria Prima,2525,421
1/6/2021,O033N3R,Euphrat,9433,105
1/6/2021,O1557QN1,Pizzeria Florida,1100,172
1/6/2021,O1NRP701,Lend Kebap Pizza & Pasta,8020,44
1/6/2021,O31357R1,Pizza Vitta,2823,460
1/6/2021,OR0005N1,Restaurant Hoamat Stub'm,5723,460
1/6/2021,0O35R711,Lokmacho Creamery,1020,160
1/6/2021,0OO3Q311,Pizzeria & Gelateria Marini,1100,342
1/6/2021,N707NOQ,Wiener Rathauskeller,1010,710
1/6/2021,01R75131,Royal Restaurant,8410,355
1/6/2021,N1OQQN5,Pizzeria Al Pacino,9813,342
1/6/2021,NO71P37,MC Döner,8020,237
1/6/2021,NOQOP15,Spezialitäten aus dem Balkan,4020,460
1/6/2021,01507P11,Pizzeria Magdalena,4400,79
1/6/2021,O0NOPQP,Grill Imbiss Bruck,8600,263
1/6/2021,O1007NNN,Saloot,1190,0
1/6/2021,QQOP5N3,Restaurant Ginger & Spice,1090,592
1/6/2021,OROONR01,Die Essbahn,1190,0
1/6/2021,ORQOR101,Kebap & Pizza House Gastrofreund,2620,184
1/6/2021,ORRPPO5N,Al Tornante Panorama Restaurant & Pizzeria,6170,631
1/6/2021,Q70011O,Toscana,8054,908
1/6/2021,Q7N3OQO,Pizzeria Amigo 2,1210,342
1/6/2021,Q7NRO5O,Bio-Frische,1030,2184
1/6/2021,NQNQ3RO,NORDSEE,1110,44
1/6/2021,NR0575N,Ariston Hellenic Restaurant,1180,342
1/6/2021,0RNPOQ5N,Pizza Taxi 70800,8580,44
1/6/2021,31ONO01,Akakiko,4020,1684
1/6/2021,331O31,City Kebap Pizza,4020,1408
1/6/2021,3PQO03,Achilleus,1010,22
1/6/2021,513QPQN,Road Burger - Pizza Taxi 2600,8053,413
1/6/2021,33PQ31,China Restaurant Wang,1190,368
1/6/2021,35N503,Artemis,1010,0
1/6/2021,35O1O01,Akakiko,1070,605
1/6/2021,ONOP0O5N,Ichiban,8020,158
1/6/2021,51QP103,Vero Gusto,3140,250
1/6/2021,5P305PN,Bella Italia,4810,974
1/6/2021,5P73PR3,Asia Restaurant Jasmin,2000,250
1/6/2021,5QOR3O3,Cafe Pizzeria Alex,2353,316
1/6/2021,O703R35N,Smile Pie House,1080,0
1/6/2021,O7N0O7N1,Da Jacco,6020,263
1/6/2021,O7NP317,Fladerei,1090,1526
1/6/2021,OON3Q501,San Carino,1230,566
1/6/2021,OOP33301,Carino,1140,250
1/6/2021,O3RR5N31,Kaindorfer Pizzeria,8430,539
1/6/2021,O5511O5N,Bäckerei Konditorei Inpek,4020,22
1/6/2021,O557177,EBI MINI,1060,250
1/6/2021,OQ0N0P01,Paradise Kebaphaus,5204,316
1/6/2021,R3171,Pizzeria Romantica,1230,249
1/6/2021,PPPORQ,Pizzeria Torino,2500,0
1/6/2021,PPPQR01,Taj Mahal,8010,298
1/6/2021,Q0R1PQO,NORDSEE,1100,0
1/6/2021,O0105NR,La Donna,1030,303
1/6/2021,OQQ1OO5N,Anthalia67 Restaurant,1160,249
1/6/2021,0O5RPO11,King Pizza,8330,259
1/6/2021,0ONQOQ5N,Lara Imbiss,6020,216
1/6/2021,0OQ5Q75N,Pizzeria Ateneo,8700,566
1/6/2021,0P0NNP11,Gasthof s'Reindl,8055,97
1/6/2021,0P555711,Li Palace & Asia Spezialitäten,1030,130
1/6/2021,0P5POQ5N,Da Vinci Pichling,4030,413
1/6/2021,O1530O5N,Tawa Indian Restaurant,1050,0
1/6/2021,O1R33ON1,Milano,2120,368
1/6/2021,O30P3O5N,Ötzi's Fast Food,9800,44
1/6/2021,O31OONN1,Gasthaus Pampichler-Warte - Österreichische Küche,8700,270
1/6/2021,035N5O11,Grill Haus,1150,551
1/6/2021,N31557O,Per Sempre,1140,553
1/6/2021,O331Q101,Angora Pizza & Kebap,9020,119
1/6/2021,O3N7NN01,Nikolsdorfer Burger,1050,22
1/6/2021,O3OQ3131,Piccola Italia -Cucina mediterraneo,5020,22
1/6/2021,NON050Q,Pizza City,2345,141
1/6/2021,NOOO0RO,Das Maxxx,8045,829
1/6/2021,017NP75N,Linisio,1160,298
1/6/2021,O0NQQO5N,Piazza Vecchia Ristorante Pizzeria,9545,162
1/6/2021,O0Q70O01,Liwei's Kitchen,1020,541
1/6/2021,O10NO301,Tuk Tuk,1040,22
1/6/2021,O11Q3Q5,City Imbiss,6130,270
1/6/2021,QR0N01O,L'Osteria,6020,1254
1/6/2021,NPOQ3RO,NORDSEE,1060,22
1/6/2021,NR0P75O,Pizzeria Italo,2700,710
1/6/2021,Q50Q1OO,Pizzeria Veneziastar,8020,0
1/6/2021,Q571R33,My Kebapizza Wien,1220,335
1/6/2021,3103RN,Pizzeria Piccolina,1110,434
1/6/2021,0PR1N0N1,Emir's Kebab Pizza Bar,7210,395
1/6/2021,3QO7371,Carino Pizzeria,2700,292
1/6/2021,3757371,San Marino Pizzeria,2700,162
1/6/2021,ONNNP7R1,He Japanisches Restaurant,1160,919
1/6/2021,ONQ3PP01,Pamir Restaurant,1200,0
1/6/2021,5P7P70N,El Camino 2,8720,141
1/6/2021,5RRQ773,Little India,1160,216
1/6/2021,O5Q53O01,In's Pfandl,8041,605
1/6/2021,O5R71031,Yang Sushi Asiatisch,1020,0
1/6/2021,O713PPN1,First Kent,8401,342
1/6/2021,OO3PN101,Marchhart's,5020,0
1/6/2021,OONRPNN1,"Roj Mc Pizzeria, Kebap & Burger",4662,130
1/6/2021,OOOQQQR,Dunkin' Donuts,8041,0
1/6/2021,OOQ75O01,Treffpunkt,1210,757
1/6/2021,OP5PR0N1,Pizzeria Rubiano,2000,638
1/6/2021,O57OR7N1,Hunzatal,1170,22
1/6/2021,N07Q337,X&D Wok,8020,0
1/6/2021,N0P77PQ,Bärenwirt Salzburg,5020,1707
1/6/2021,N0QRR3Q,Schnitzel Fan,1100,108
1/6/2021,N103537,La Luna-Chleifa Pizzeria,2320,216
1/6/2021,N153R37,Wadi Kebap & Grillhaus,1120,0
1/6/2021,N177NQR,Cigkoftem,1200,195
1/6/2021,N17N77O,Pizzeria Portolino,1230,1987
1/6/2021,OQ1ON101,Pizzeria Ristorante Da Vinci Lissfeld,4020,816
1/6/2021,N7QP3RO,Pizzawerk,1120,195
1/6/2021,NN3P7N5,Restaurant Tandoor,1070,0
1/6/2021,RO3PN,Pizzakeller Partyhaus,1220,66
1/6/2021,PRN0511,Pizzeria Peppino,2000,184
1/6/2021,Q0Q0PN3,Restaurant Les Cedres,1020,44
1/6/2021,Q305Q33,Pizzeservice New York Holzofen,3034,205
1/6/2021,Q3175QO,Safran,1230,1395
1/6/2021,NR5NNRO,Cafe Pizzeria La Famiglia,8010,357
1/6/2021,NRN0ORO,Saffron Lounge,1030,454
1/6/2021,NRNO1Q7,Restaurant Chinazentrum Zhong Xin,1060,252
1/6/2021,O001QO01,Ava Persisches Restaurant,1120,22
1/6/2021,O03R0O5N,Tiffin,1070,541
1/6/2021,OR3OPN11,Himalayan Nepali Kitchen,6020,238
1/6/2021,N3RPQRQ,Hawaii II,2700,92
1/6/2021,N5NPP57,Asian Pocket,1040,66
1/6/2021,N70ONPR,Hollywood Pizza & Burger,3100,346
1/6/2021,O3QPO77,Heuriger zur alten Weinpresse,1030,227
1/6/2021,01R1PP5N,Noodle Haus,1200,0
1/6/2021,5115711,Al Fayrooz,1010,0
1/6/2021,5130711,Bon Appetit,2213,292
1/6/2021,0531R711,"Illi's Pizza, Kebap & Burger",4642,249
1/6/2021,O170RNNN,Canpare Pizza & Burger,2353,303
1/6/2021,O1R03301,Imbiss Antonio,4030,458
1/6/2021,N3O3R1Q,Indisches Restaurant Rani,1060,0
1/6/2021,05R7N511,Piccola Italia,2640,486
1/6/2021,011RN311,Eronn Pizza Kebab,8670,313
1/6/2021,01QOQ711,Safran,6020,270
1/6/2021,NP7RP15,Pizzeria Riviera,1220,1118
1/6/2021,O07PPN11,Chili,6020,86
1/6/2021,O0NQ3Q5,Burgerista,1150,227
1/6/2021,O0R5NP01,Schnitzelhaus Haidhof,2601,627
1/6/2021,POR51N,Pizzeria Marina,1110,368
